#feature_id	PAU84062_pass_FAST_barcode01	PAU84062_pass_FAST_barcode02	PAU84062_pass_FAST_barcode03	PAU84062_pass_FAST_barcode04	PAU84062_pass_FAST_barcode05	PAU84062_pass_FAST_barcode06
transcript5827.chr10.nnic	3.00	0.00	0.00	0.00	1.00	0.00
transcript5872.chr10.nnic	88.00	165.00	110.00	91.00	92.00	70.00
transcript5877.chr10.nnic	1.00	0.00	2.00	1.00	2.00	0.00
transcript589.chr10.nnic	2.00	3.00	0.00	2.00	0.00	2.00
transcript5892.chr10.nnic	0.00	0.00	1.00	0.00	0.00	2.00
transcript5894.chr10.nnic	0.00	0.00	1.00	0.00	1.00	2.00
transcript5897.chr10.nnic	1.00	3.00	2.00	0.00	3.00	1.00
transcript5899.chr10.nnic	0.00	1.00	2.00	0.00	0.00	0.00
transcript6133.chr10.nnic	5.00	9.00	7.00	8.00	17.00	8.00
transcript6141.chr10.nnic	0.00	0.00	2.00	0.00	0.00	1.00
transcript6147.chr10.nnic	1.00	3.00	2.00	1.00	0.00	1.00
transcript6148.chr10.nnic	1.00	1.00	1.00	0.00	2.00	4.00
transcript6161.chr10.nnic	8.00	2.00	11.00	12.00	7.00	7.00
transcript6162.chr10.nic	2.00	7.00	14.00	6.00	10.00	5.00
transcript6174.chr10.nnic	2.00	3.00	5.00	3.00	2.00	4.00
transcript6176.chr10.nnic	2.00	3.00	3.00	0.00	1.00	4.00
transcript6178.chr10.nnic	0.00	3.00	1.00	0.00	0.00	0.00
transcript6181.chr10.nnic	1.00	1.00	0.00	0.00	2.00	0.00
transcript6193.chr10.nnic	0.00	3.00	0.00	0.00	0.00	1.00
transcript6200.chr10.nnic	1.00	0.00	4.00	1.00	0.00	2.00
transcript6205.chr10.nnic	2.00	2.00	0.00	3.00	1.00	0.00
transcript6209.chr10.nnic	3.00	2.00	0.00	1.00	3.00	4.00
transcript6213.chr10.nic	1.00	3.00	2.00	0.00	1.00	0.00
transcript6214.chr10.nnic	0.00	2.00	3.00	0.00	1.00	1.00
transcript6225.chr10.nic	3.00	1.00	5.00	2.00	1.00	3.00
transcript6232.chr10.nic	1.00	2.00	1.00	0.00	1.00	0.00
transcript6276.chr10.nnic	0.00	0.00	0.00	1.00	0.00	2.00
transcript641.chr10.nnic	12.00	26.00	13.00	16.00	21.00	17.00
transcript6422.chr10.nnic	4.00	2.00	8.00	10.00	6.00	4.00
transcript6428.chr10.nnic	8.00	0.00	5.00	7.00	2.00	1.00
transcript6433.chr10.nic	1.00	1.00	2.00	1.00	1.00	1.00
transcript6442.chr10.nnic	0.00	1.00	0.00	1.00	1.00	0.00
transcript6444.chr10.nnic	1.00	0.00	1.00	1.00	0.00	2.00
transcript6449.chr10.nnic	0.00	0.00	0.00	0.00	3.00	0.00
transcript6453.chr10.nnic	0.00	0.00	0.00	0.00	3.00	0.00
transcript6465.chr10.nnic	1.00	2.00	2.00	1.00	3.00	0.00
transcript6467.chr10.nnic	0.00	0.00	1.00	0.00	3.00	1.00
transcript6638.chr10.nnic	116.00	131.00	65.00	136.00	69.00	102.00
transcript665.chr10.nic	0.00	7.00	3.00	6.00	8.00	7.00
transcript6655.chr10.nnic	7.00	5.00	12.00	8.00	8.00	7.00
transcript6714.chr10.nic	1.00	1.00	2.00	6.00	0.00	1.00
transcript6832.chr10.nnic	3.00	2.00	7.00	7.00	4.00	4.00
transcript6839.chr10.nic	2.00	2.00	1.00	5.00	2.00	0.00
transcript6869.chr10.nnic	4.00	2.00	0.00	1.00	0.00	1.00
transcript6880.chr10.nnic	0.00	0.00	5.00	0.00	0.00	6.00
transcript6888.chr10.nnic	3.00	1.00	1.00	3.00	2.00	0.00
transcript690.chr10.nic	1.00	0.00	1.00	3.00	1.00	1.00
transcript6928.chr10.nnic	5.00	2.00	0.00	1.00	0.00	1.00
transcript6969.chr10.nnic	0.00	0.00	2.00	0.00	1.00	0.00
transcript7037.chr10.nnic	0.00	0.00	0.00	0.00	6.00	2.00
transcript7038.chr10.nic	3.00	4.00	4.00	10.00	4.00	3.00
transcript7045.chr10.nnic	0.00	3.00	0.00	3.00	0.00	0.00
transcript7047.chr10.nnic	0.00	0.00	0.00	0.00	3.00	0.00
transcript7049.chr10.nnic	8.00	3.00	6.00	7.00	2.00	4.00
transcript7054.chr10.nnic	1.00	0.00	0.00	1.00	2.00	0.00
transcript7058.chr10.nnic	3.00	2.00	5.00	5.00	0.00	1.00
transcript7132.chr10.nic	10.00	2.00	8.00	7.00	5.00	2.00
transcript7133.chr10.nic	20.00	6.00	22.00	15.00	6.00	6.00
transcript7192.chr10.nnic	8.00	0.00	4.00	1.00	5.00	0.00
transcript7200.chr10.nnic	0.00	0.00	2.00	1.00	0.00	0.00
transcript7212.chr10.nnic	33.00	6.00	12.00	21.00	8.00	11.00
transcript7223.chr10.nnic	0.00	1.00	0.00	2.00	0.00	0.00
transcript7244.chr10.nnic	0.00	6.00	2.00	0.00	1.00	2.00
transcript7246.chr10.nnic	0.00	1.00	0.00	1.00	3.00	1.00
transcript7252.chr10.nnic	1.00	2.00	1.00	0.00	0.00	0.00
transcript7312.chr10.nic	1.00	3.00	5.00	2.00	2.00	5.00
transcript7313.chr10.nnic	0.00	1.00	2.00	2.00	0.00	0.00
transcript7317.chr10.nnic	1.00	0.00	0.00	0.00	0.00	2.00
transcript7327.chr10.nic	2.00	3.00	9.00	7.00	5.00	11.00
transcript7351.chr10.nnic	2.00	0.00	0.00	0.00	0.00	1.00
transcript7353.chr10.nnic	2.00	1.00	1.00	1.00	0.00	1.00
transcript7355.chr10.nnic	2.00	0.00	3.00	1.00	1.00	3.00
transcript7357.chr10.nnic	0.00	1.00	1.00	2.00	0.00	1.00
transcript7361.chr10.nnic	0.00	1.00	4.00	3.00	0.00	3.00
transcript7372.chr10.nic	6.00	5.00	3.00	6.00	4.00	4.00
transcript7388.chr10.nnic	0.00	6.00	1.00	0.00	4.00	1.00
transcript7392.chr10.nnic	0.00	0.00	0.00	2.00	1.00	2.00
transcript744.chr10.nnic	2.00	4.00	0.00	1.00	1.00	1.00
transcript746.chr10.nnic	2.00	3.00	1.00	2.00	5.00	2.00
transcript7488.chr10.nnic	8.00	5.00	13.00	1.00	3.00	17.00
transcript7505.chr10.nic	11.00	18.00	5.00	2.00	4.00	10.00
transcript7529.chr10.nnic	1.00	0.00	0.00	0.00	3.00	0.00
transcript754.chr10.nnic	3.00	0.00	0.00	0.00	0.00	0.00
transcript7560.chr10.nic	6.00	6.00	5.00	2.00	3.00	4.00
transcript7569.chr10.nnic	4.00	8.00	3.00	2.00	6.00	3.00
transcript7589.chr10.nnic	3.00	2.00	1.00	1.00	0.00	1.00
transcript7593.chr10.nnic	1.00	1.00	0.00	3.00	1.00	1.00
transcript7599.chr10.nnic	1.00	0.00	1.00	1.00	1.00	2.00
transcript7606.chr10.nnic	0.00	4.00	1.00	0.00	5.00	0.00
transcript7647.chr10.nnic	0.00	1.00	3.00	0.00	1.00	1.00
transcript7671.chr10.nnic	0.00	0.00	0.00	0.00	3.00	2.00
transcript7675.chr10.nnic	0.00	3.00	0.00	0.00	0.00	0.00
transcript7679.chr10.nnic	0.00	2.00	0.00	0.00	2.00	0.00
transcript7703.chr10.nnic	1.00	2.00	3.00	0.00	4.00	0.00
transcript7705.chr10.nnic	11.00	8.00	10.00	4.00	17.00	13.00
transcript7707.chr10.nnic	3.00	4.00	9.00	3.00	2.00	5.00
transcript7713.chr10.nnic	2.00	0.00	0.00	1.00	0.00	2.00
transcript7724.chr10.nnic	1.00	0.00	2.00	1.00	0.00	0.00
transcript7731.chr10.nnic	5.00	23.00	9.00	9.00	14.00	14.00
transcript7733.chr10.nnic	0.00	0.00	0.00	5.00	3.00	1.00
transcript7735.chr10.nnic	0.00	4.00	0.00	0.00	0.00	0.00
transcript7849.chr10.nic	16.00	8.00	23.00	13.00	7.00	9.00
transcript7868.chr10.nnic	3.00	3.00	0.00	6.00	2.00	3.00
transcript7872.chr10.nnic	2.00	0.00	1.00	2.00	1.00	0.00
transcript7876.chr10.nnic	55.00	84.00	54.00	37.00	61.00	47.00
transcript7880.chr10.nnic	2.00	2.00	0.00	0.00	0.00	0.00
transcript7898.chr10.nnic	0.00	0.00	0.00	3.00	0.00	0.00
transcript7901.chr10.nnic	2.00	0.00	3.00	0.00	1.00	3.00
transcript7921.chr10.nic	7.00	11.00	3.00	1.00	2.00	1.00
transcript7951.chr10.nic	1.00	1.00	3.00	1.00	3.00	4.00
transcript805.chr10.nic	4.00	6.00	2.00	11.00	5.00	7.00
transcript8183.chr10.nnic	0.00	3.00	7.00	4.00	2.00	0.00
transcript8212.chr10.nic	3.00	13.00	3.00	9.00	3.00	7.00
transcript8223.chr10.nic	2.00	4.00	5.00	1.00	9.00	3.00
transcript8226.chr10.nnic	0.00	1.00	0.00	0.00	1.00	0.00
transcript8345.chr10.nnic	23.00	23.00	20.00	21.00	29.00	34.00
transcript841.chr10.nnic	2.00	0.00	0.00	2.00	0.00	1.00
transcript848.chr10.nnic	1.00	1.00	2.00	0.00	0.00	1.00
transcript8574.chr10.nnic	1.00	2.00	0.00	0.00	0.00	1.00
transcript860.chr10.nnic	0.00	0.00	0.00	2.00	2.00	1.00
transcript8686.chr10.nnic	0.00	4.00	0.00	0.00	0.00	0.00
transcript870.chr10.nnic	0.00	1.00	0.00	3.00	0.00	2.00
transcript8701.chr10.nnic	2.00	3.00	2.00	2.00	1.00	1.00
transcript872.chr10.nnic	0.00	4.00	0.00	0.00	0.00	0.00
transcript8730.chr10.nnic	10.00	23.00	7.00	15.00	16.00	13.00
transcript874.chr10.nnic	1.00	9.00	2.00	0.00	7.00	0.00
transcript8753.chr10.nnic	118.00	146.00	106.00	97.00	120.00	109.00
transcript876.chr10.nnic	2.00	8.00	6.00	3.00	3.00	4.00
transcript878.chr10.nnic	0.00	4.00	2.00	0.00	2.00	1.00
transcript8782.chr10.nic	17.00	14.00	6.00	19.00	12.00	12.00
transcript880.chr10.nnic	0.00	0.00	3.00	0.00	0.00	0.00
transcript8807.chr10.nic	0.00	1.00	1.00	2.00	1.00	3.00
transcript8963.chr10.nnic	51.00	92.00	86.00	44.00	70.00	90.00
transcript8984.chr10.nnic	68.00	118.00	87.00	96.00	94.00	112.00
transcript9007.chr10.nnic	14.00	27.00	14.00	10.00	11.00	18.00
transcript9013.chr10.nnic	0.00	0.00	3.00	0.00	2.00	0.00
transcript9030.chr10.nnic	0.00	2.00	1.00	1.00	0.00	1.00
transcript9046.chr10.nnic	3.00	1.00	2.00	2.00	5.00	0.00
transcript9073.chr10.nnic	0.00	5.00	0.00	0.00	0.00	0.00
transcript9081.chr10.nnic	0.00	1.00	0.00	1.00	2.00	2.00
transcript909.chr10.nnic	18.00	55.00	34.00	23.00	27.00	29.00
transcript9097.chr10.nic	8.00	20.00	20.00	17.00	17.00	33.00
transcript9099.chr10.nnic	2.00	4.00	2.00	2.00	2.00	0.00
transcript9127.chr10.nnic	0.00	4.00	1.00	0.00	2.00	1.00
transcript9136.chr10.nnic	4.00	1.00	4.00	2.00	0.00	0.00
transcript9196.chr10.nnic	0.00	2.00	1.00	1.00	2.00	1.00
transcript9197.chr10.nnic	1.00	10.00	1.00	0.00	4.00	0.00
transcript92.chr10.nic	0.00	1.00	0.00	2.00	2.00	2.00
transcript9204.chr10.nnic	173.00	24.00	59.00	69.00	20.00	22.00
transcript9215.chr10.nnic	3.00	6.00	6.00	2.00	4.00	1.00
transcript9231.chr10.nnic	59.00	29.00	41.00	25.00	15.00	17.00
transcript9240.chr10.nnic	2.00	22.00	6.00	3.00	19.00	3.00
transcript9245.chr10.nnic	2.00	2.00	3.00	3.00	2.00	0.00
transcript9261.chr10.nnic	0.00	6.00	2.00	2.00	7.00	1.00
transcript9296.chr10.nnic	128.00	159.00	112.00	116.00	111.00	97.00
ENST00000003302.8	50.00	65.00	43.00	32.00	49.00	50.00
ENST00000005082.13	6.00	7.00	3.00	10.00	10.00	10.00
ENST00000039989.9	2.00	2.00	2.00	1.00	1.00	3.00
ENST00000054950.4	3.00	13.00	10.00	3.00	8.00	17.00
ENST00000064778.8	8.00	13.00	12.00	8.00	10.00	4.00
ENST00000064780.7	12.00	38.00	15.00	15.00	30.00	17.00
ENST00000164133.7	16.00	29.00	20.00	16.00	54.00	27.00
ENST00000176183.6	0.00	2.00	3.00	0.00	2.00	2.00
ENST00000176195.4	0.00	1.00	0.00	0.00	1.00	0.00
ENST00000182290.9	0.00	5.00	3.00	0.00	2.00	2.00
ENST00000200135.8	16.00	38.00	16.00	26.00	31.00	15.00
ENST00000227155.9	47.00	31.00	42.00	88.00	33.00	68.00
ENST00000227157.8	4.00	0.00	4.00	2.00	0.00	1.00
ENST00000227214.10	11.00	13.00	18.00	16.00	21.00	11.00
ENST00000227266.10	56.00	95.00	70.00	35.00	69.00	28.00
ENST00000227322.8	5.00	25.00	17.00	22.00	29.00	22.00
ENST00000227348.9	10.00	10.00	14.00	4.00	12.00	3.00
ENST00000227349.7	2.00	3.00	6.00	4.00	3.00	6.00
ENST00000227378.7	79.00	138.00	107.00	78.00	132.00	60.00
ENST00000227471.7	33.00	73.00	31.00	40.00	34.00	47.00
ENST00000227474.8	31.00	10.00	26.00	25.00	27.00	14.00
ENST00000227520.10	8.00	5.00	11.00	11.00	8.00	13.00
ENST00000227524.9	6.00	13.00	11.00	11.00	18.00	6.00
ENST00000227638.8	11.00	9.00	4.00	15.00	10.00	3.00
ENST00000227752.8	86.00	167.00	133.00	86.00	140.00	76.00
ENST00000227758.7	19.00	29.00	17.00	30.00	20.00	12.00
ENST00000227868.9	2.00	3.00	0.00	3.00	2.00	1.00
ENST00000228027.12	7.00	14.00	12.00	16.00	13.00	8.00
ENST00000228136.9	289.00	610.00	365.00	323.00	505.00	256.00
ENST00000228140.6	952.00	1690.00	1358.00	1110.00	1522.00	875.00
ENST00000236671.7	148.00	146.00	197.00	306.00	126.00	140.00
ENST00000236826.8	2.00	12.00	1.00	1.00	10.00	1.00
ENST00000241041.7	0.00	0.00	3.00	2.00	0.00	0.00
ENST00000241051.8	2.00	6.00	3.00	2.00	3.00	2.00
ENST00000241052.5	224.00	682.00	491.00	201.00	582.00	335.00
ENST00000243662.11	4.00	8.00	3.00	5.00	7.00	5.00
ENST00000243673.7	0.00	0.00	1.00	1.00	0.00	0.00
ENST00000246747.9	214.00	368.00	313.00	238.00	382.00	271.00
ENST00000249923.7	6.00	4.00	6.00	3.00	12.00	8.00
ENST00000250699.2	3.00	7.00	6.00	6.00	7.00	7.00
ENST00000251871.9	3.00	1.00	1.00	1.00	6.00	0.00
ENST00000251968.4	248.00	297.00	291.00	290.00	319.00	173.00
ENST00000252108.8	66.00	73.00	53.00	63.00	59.00	59.00
ENST00000252268.8	40.00	41.00	28.00	47.00	51.00	28.00
ENST00000254436.8	172.00	216.00	180.00	189.00	253.00	140.00
ENST00000254584.6	0.00	0.00	2.00	0.00	2.00	1.00
ENST00000254605.11	8.00	21.00	17.00	21.00	26.00	11.00
ENST00000254616.11	33.00	79.00	58.00	43.00	81.00	45.00
ENST00000255681.7	0.00	1.00	1.00	0.00	0.00	3.00
ENST00000255684.10	13.00	61.00	50.00	24.00	74.00	19.00
ENST00000255695.2	1.00	0.00	0.00	0.00	0.00	1.00
ENST00000256196.9	10.00	17.00	15.00	10.00	27.00	16.00
ENST00000256996.9	9.00	24.00	25.00	123.00	215.00	111.00
ENST00000257245.9	87.00	158.00	91.00	105.00	112.00	74.00
ENST00000257247.11	8.00	9.00	16.00	3.00	7.00	5.00
ENST00000257262.12	6.00	13.00	7.00	10.00	10.00	5.00
ENST00000257264.4	10.00	20.00	11.00	14.00	21.00	6.00
ENST00000257829.8	15.00	17.00	27.00	24.00	36.00	25.00
ENST00000257836.4	35.00	44.00	13.00	6.00	19.00	12.00
ENST00000260045.8	25.00	56.00	51.00	49.00	57.00	53.00
ENST00000260197.12	155.00	246.00	156.00	139.00	178.00	126.00
ENST00000260210.5	48.00	52.00	51.00	46.00	49.00	30.00
ENST00000260227.5	0.00	0.00	0.00	1.00	0.00	1.00
ENST00000260247.10	10.00	17.00	8.00	12.00	15.00	10.00
ENST00000260270.3	3.00	19.00	8.00	8.00	9.00	7.00
ENST00000260276.8	2.00	7.00	3.00	1.00	6.00	4.00
ENST00000260287.2	16.00	1.00	12.00	18.00	11.00	14.00
ENST00000260315.8	1.00	2.00	1.00	0.00	10.00	0.00
ENST00000263181.7	0.00	1.00	4.00	0.00	1.00	0.00
ENST00000263309.7	15.00	37.00	18.00	14.00	28.00	22.00
ENST00000263398.11	560.00	1000.00	591.00	510.00	749.00	524.00
ENST00000263401.10	26.00	97.00	46.00	29.00	79.00	25.00
ENST00000263468.13	1.00	1.00	10.00	0.00	1.00	2.00
ENST00000263578.10	1.00	1.00	1.00	1.00	0.00	1.00
ENST00000263579.5	10.00	51.00	23.00	10.00	28.00	12.00
ENST00000263672.11	45.00	81.00	61.00	85.00	70.00	40.00
ENST00000263681.7	2.00	7.00	2.00	5.00	8.00	7.00
ENST00000263773.10	100.00	152.00	106.00	118.00	105.00	88.00
ENST00000263774.9	230.00	323.00	282.00	241.00	367.00	182.00
ENST00000263776.9	10.00	5.00	7.00	8.00	4.00	0.00
ENST00000264020.6	0.00	4.00	2.00	8.00	6.00	1.00
ENST00000264021.8	3.00	4.00	4.00	0.00	4.00	1.00
ENST00000264027.9	20.00	24.00	21.00	27.00	15.00	18.00
ENST00000264028.5	16.00	24.00	16.00	14.00	16.00	12.00
ENST00000264036.6	1.00	6.00	7.00	0.00	5.00	1.00
ENST00000264555.10	3.00	13.00	8.00	7.00	8.00	12.00
ENST00000265462.9	642.00	987.00	727.00	737.00	906.00	534.00
ENST00000265465.8	3.00	5.00	5.00	3.00	3.00	8.00
ENST00000265471.10	29.00	37.00	17.00	24.00	40.00	40.00
ENST00000265641.10	6.00	10.00	6.00	4.00	5.00	1.00
ENST00000265651.8	13.00	12.00	15.00	15.00	15.00	9.00
ENST00000265686.8	161.00	262.00	163.00	170.00	243.00	205.00
ENST00000265838.9	52.00	61.00	46.00	43.00	70.00	19.00
ENST00000265881.10	180.00	157.00	139.00	206.00	206.00	164.00
ENST00000265963.9	23.00	26.00	16.00	22.00	13.00	11.00
ENST00000265965.10	22.00	40.00	33.00	23.00	32.00	20.00
ENST00000265978.8	0.00	0.00	0.00	0.00	1.00	0.00
ENST00000265981.7	17.00	28.00	18.00	26.00	27.00	15.00
ENST00000270176.10	3.00	4.00	5.00	4.00	5.00	4.00
ENST00000273550.12	3360.00	8194.00	3061.00	7237.00	8733.00	2795.00
ENST00000275517.8	0.00	2.00	2.00	0.00	2.00	1.00
ENST00000278174.10	5.00	10.00	13.00	6.00	6.00	7.00
ENST00000278175.10	93.00	42.00	56.00	133.00	65.00	50.00
ENST00000278193.7	23.00	38.00	22.00	20.00	22.00	11.00
ENST00000278200.5	0.00	9.00	0.00	0.00	7.00	0.00
ENST00000278224.13	23.00	22.00	15.00	31.00	30.00	16.00
ENST00000278243.9	0.00	1.00	1.00	0.00	2.00	2.00
ENST00000278302.9	2.00	0.00	1.00	1.00	1.00	1.00
ENST00000278353.10	33.00	48.00	30.00	54.00	58.00	30.00
ENST00000278407.9	4.00	15.00	8.00	3.00	28.00	4.00
ENST00000278412.7	61.00	131.00	74.00	86.00	95.00	64.00
ENST00000278422.9	26.00	47.00	33.00	58.00	65.00	41.00
ENST00000278426.8	2.00	2.00	3.00	4.00	1.00	6.00
ENST00000278460.12	6.00	5.00	18.00	15.00	8.00	6.00
ENST00000278483.8	63.00	105.00	81.00	45.00	81.00	77.00
ENST00000278568.8	2.00	2.00	7.00	4.00	5.00	3.00
ENST00000278572.10	5.00	13.00	7.00	5.00	14.00	5.00
ENST00000278618.9	48.00	110.00	94.00	77.00	117.00	69.00
ENST00000278671.10	360.00	498.00	464.00	405.00	448.00	235.00
ENST00000278742.6	28.00	18.00	31.00	52.00	12.00	20.00
ENST00000278823.7	54.00	35.00	44.00	55.00	62.00	52.00
ENST00000278826.11	2.00	1.00	4.00	1.00	2.00	3.00
ENST00000278829.7	5.00	6.00	9.00	3.00	13.00	11.00
ENST00000278849.5	9.00	13.00	9.00	4.00	7.00	5.00
ENST00000278856.9	91.00	75.00	90.00	88.00	89.00	89.00
ENST00000278865.8	14.00	2.00	7.00	9.00	3.00	0.00
ENST00000278893.11	1.00	2.00	2.00	1.00	0.00	0.00
ENST00000278903.11	18.00	29.00	15.00	47.00	61.00	36.00
ENST00000278919.8	0.00	0.00	1.00	4.00	5.00	5.00
ENST00000278927.10	5.00	0.00	3.00	14.00	0.00	1.00
ENST00000278937.7	11.00	5.00	16.00	12.00	9.00	11.00
ENST00000278949.9	59.00	49.00	43.00	61.00	51.00	33.00
ENST00000279146.8	273.00	237.00	380.00	270.00	285.00	203.00
ENST00000279147.9	6.00	13.00	11.00	8.00	13.00	6.00
ENST00000279206.8	15.00	59.00	41.00	37.00	64.00	78.00
ENST00000279242.7	1.00	0.00	2.00	1.00	1.00	4.00
ENST00000279247.11	17.00	25.00	27.00	20.00	18.00	14.00
ENST00000279249.3	23.00	18.00	27.00	40.00	37.00	9.00
ENST00000279259.7	104.00	114.00	95.00	91.00	123.00	61.00
ENST00000279263.14	0.00	4.00	3.00	2.00	7.00	4.00
ENST00000279839.8	13.00	33.00	34.00	23.00	30.00	13.00
ENST00000280258.6	15.00	43.00	65.00	6.00	35.00	44.00
ENST00000280357.12	19.00	23.00	27.00	26.00	23.00	11.00
ENST00000280362.8	7.00	11.00	8.00	11.00	8.00	7.00
ENST00000280734.3	6.00	5.00	4.00	7.00	8.00	0.00
ENST00000281031.5	76.00	293.00	118.00	94.00	225.00	77.00
ENST00000281038.10	2.00	10.00	7.00	7.00	15.00	6.00
ENST00000281182.9	22.00	28.00	21.00	17.00	28.00	20.00
ENST00000281441.8	6.00	4.00	2.00	3.00	1.00	0.00
ENST00000282032.4	52.00	68.00	80.00	77.00	81.00	57.00
ENST00000282096.9	35.00	61.00	48.00	27.00	49.00	35.00
ENST00000282251.10	23.00	34.00	40.00	24.00	32.00	37.00
ENST00000284240.10	0.00	0.00	0.00	1.00	0.00	0.00
ENST00000284273.6	16.00	13.00	15.00	8.00	14.00	11.00
ENST00000284290.8	8.00	3.00	13.00	9.00	5.00	2.00
ENST00000284292.11	30.00	13.00	25.00	93.00	18.00	31.00
ENST00000287143.2	0.00	0.00	0.00	0.00	1.00	0.00
ENST00000287156.9	1301.00	1701.00	1443.00	1291.00	1925.00	885.00
ENST00000287169.8	87.00	104.00	62.00	85.00	94.00	61.00
ENST00000287275.6	2.00	0.00	0.00	3.00	0.00	2.00
ENST00000288937.7	19.00	66.00	41.00	21.00	60.00	28.00
ENST00000289488.8	0.00	9.00	2.00	2.00	1.00	1.00
ENST00000292067.11	280.00	224.00	253.00	292.00	274.00	172.00
ENST00000292079.7	0.00	1.00	0.00	0.00	0.00	0.00
ENST00000292174.5	89.00	90.00	78.00	99.00	92.00	59.00
ENST00000292199.6	8.00	8.00	7.00	9.00	9.00	12.00
ENST00000294066.7	18.00	15.00	29.00	19.00	14.00	12.00
ENST00000294072.9	27.00	51.00	58.00	58.00	54.00	29.00
ENST00000294119.6	36.00	35.00	29.00	34.00	26.00	25.00
ENST00000294168.8	1.00	2.00	2.00	2.00	2.00	8.00
ENST00000294172.7	41.00	56.00	42.00	56.00	48.00	26.00
ENST00000294179.8	57.00	64.00	65.00	79.00	61.00	35.00
ENST00000294258.8	19.00	29.00	42.00	41.00	39.00	55.00
ENST00000294309.8	6.00	12.00	5.00	3.00	13.00	7.00
ENST00000298198.5	24.00	13.00	8.00	8.00	11.00	14.00
ENST00000298223.11	15.00	10.00	22.00	6.00	6.00	10.00
ENST00000298317.9	11.00	24.00	16.00	12.00	24.00	12.00
ENST00000298838.11	0.00	1.00	0.00	1.00	1.00	1.00
ENST00000298852.8	81.00	81.00	112.00	90.00	117.00	99.00
ENST00000298966.7	39.00	91.00	46.00	43.00	74.00	28.00
ENST00000299106.9	0.00	0.00	0.00	1.00	0.00	1.00
ENST00000299240.10	3.00	3.00	4.00	2.00	1.00	1.00
ENST00000299402.10	12.00	15.00	24.00	18.00	13.00	18.00
ENST00000299413.7	7.00	26.00	6.00	10.00	12.00	18.00
ENST00000299421.9	54.00	49.00	47.00	47.00	53.00	27.00
ENST00000299424.9	8.00	17.00	8.00	12.00	15.00	10.00
ENST00000299427.12	11.00	27.00	23.00	28.00	37.00	8.00
ENST00000299492.9	10.00	53.00	22.00	8.00	18.00	16.00
ENST00000299498.11	1.00	1.00	4.00	6.00	4.00	4.00
ENST00000299563.5	57.00	73.00	52.00	71.00	48.00	48.00
ENST00000299576.9	18.00	50.00	41.00	37.00	31.00	32.00
ENST00000299613.10	0.00	0.00	0.00	0.00	0.00	2.00
ENST00000299961.5	0.00	0.00	1.00	0.00	0.00	0.00
ENST00000300013.8	6.00	15.00	7.00	6.00	10.00	7.00
ENST00000300022.8	6.00	1.00	0.00	7.00	2.00	0.00
ENST00000300038.7	0.00	1.00	7.00	3.00	0.00	0.00
ENST00000300146.10	119.00	112.00	96.00	127.00	104.00	84.00
ENST00000300151.5	259.00	446.00	330.00	281.00	390.00	202.00
ENST00000300184.8	2.00	27.00	5.00	1.00	15.00	1.00
ENST00000300688.8	791.00	1557.00	919.00	924.00	1295.00	723.00
ENST00000300692.9	2165.00	2741.00	2434.00	2312.00	2933.00	1901.00
ENST00000300730.10	3.00	5.00	4.00	2.00	2.00	4.00
ENST00000300737.8	2.00	6.00	5.00	4.00	7.00	2.00
ENST00000300738.10	2.00	5.00	3.00	1.00	3.00	1.00
ENST00000300747.10	5.00	4.00	3.00	2.00	2.00	1.00
ENST00000301453.7	29.00	68.00	43.00	44.00	82.00	40.00
ENST00000301488.8	795.00	1427.00	1052.00	913.00	1391.00	908.00
ENST00000301761.7	323.00	255.00	283.00	303.00	357.00	211.00
ENST00000301764.12	78.00	102.00	67.00	59.00	78.00	63.00
ENST00000301765.10	48.00	48.00	45.00	68.00	43.00	34.00
ENST00000301776.9	1.00	2.00	0.00	2.00	2.00	1.00
ENST00000301788.12	206.00	287.00	286.00	254.00	288.00	140.00
ENST00000301838.5	41.00	47.00	33.00	54.00	55.00	38.00
ENST00000301886.3	2.00	6.00	5.00	0.00	7.00	5.00
ENST00000301887.9	1.00	6.00	2.00	0.00	3.00	0.00
ENST00000301919.9	17.00	19.00	26.00	19.00	23.00	18.00
ENST00000301935.10	1328.00	1232.00	1643.00	1427.00	1588.00	1156.00
ENST00000302251.9	0.00	1.00	0.00	0.00	1.00	0.00
ENST00000302503.8	24.00	46.00	31.00	22.00	47.00	21.00
ENST00000302708.9	14.00	16.00	25.00	15.00	13.00	17.00
ENST00000302731.4	2.00	3.00	2.00	1.00	0.00	3.00
ENST00000302755.4	1.00	3.00	2.00	1.00	1.00	1.00
ENST00000304271.11	10.00	13.00	8.00	18.00	24.00	12.00
ENST00000304511.7	50.00	81.00	98.00	70.00	101.00	44.00
ENST00000304987.4	29.00	36.00	14.00	11.00	33.00	26.00
ENST00000305218.9	97.00	116.00	119.00	97.00	114.00	47.00
ENST00000305494.6	5.00	10.00	4.00	3.00	3.00	7.00
ENST00000305885.3	39.00	64.00	63.00	40.00	41.00	43.00
ENST00000307257.10	0.00	0.00	0.00	0.00	0.00	1.00
ENST00000307366.8	0.00	0.00	0.00	0.00	1.00	0.00
ENST00000307886.8	154.00	191.00	290.00	130.00	192.00	211.00
ENST00000307980.7	16.00	44.00	27.00	22.00	45.00	26.00
ENST00000308022.7	15.00	42.00	24.00	34.00	49.00	41.00
ENST00000308110.9	10.00	9.00	13.00	11.00	14.00	9.00
ENST00000308162.10	115.00	472.00	215.00	251.00	436.00	223.00
